Calculation_617274644642918406,Category,City,Country,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category,Calculation_617274644912177162
,Office Supplies,New York City,United States,KM-16720,Kunst Miller,0,4/19/2016,CA-2016-109666,10035,OFF-SU-10002522,Acme Kleen Earth Office Shears,2.2504,2,East,7111,7.76,Consumer,4/26/2016,Standard Class,New York,Supplies,Profitable
,Office Supplies,New York City,United States,KM-16720,Kunst Miller,0,4/19/2016,CA-2016-109666,10035,OFF-SU-10001218,Fiskars Softgrip Scissors,15.372,5,East,7113,54.9,Consumer,4/26/2016,Standard Class,New York,Supplies,Profitable
,Technology,New York City,United States,KM-16720,Kunst Miller,0,4/19/2016,CA-2016-109666,10035,TEC-PH-10004774,Gear Head AU3700S Headset,0.779400000,2,East,7108,25.98,Consumer,4/26/2016,Standard Class,New York,Phones,Profitable
,Office Supplies,Milford,United States,BT-11680,Brian Thompson,0,4/21/2016,CA-2016-146423,6460,OFF-AR-10004817,Colorific Watercolor Pencils,4.4892,3,East,9206,15.48,Consumer,4/21/2016,Same Day,Connecticut,Art,Profitable
,Office Supplies,Milford,United States,BT-11680,Brian Thompson,0,4/21/2016,CA-2016-146423,6460,OFF-PA-10003797,Xerox 209,24.8832,8,East,9207,51.84,Consumer,4/21/2016,Same Day,Connecticut,Paper,Profitable
0.2,Office Supplies,Seattle,United States,DN-13690,Duane Noonan,0.2,4/21/2016,CA-2016-151498,98115,OFF-BI-10004967,Round Ring Binders,2.808,5,West,7986,8.32,Consumer,4/24/2016,First Class,Washington,Binders,Profitable
0.8,Office Supplies,Chicago,United States,SP-20545,Sibella Parks,0.8,4/21/2016,US-2016-103646,60623,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,-126.8592,3,Central,1272,48.792,Corporate,4/26/2016,Standard Class,Illinois,Appliances,Unprofitable
0.8,Office Supplies,Chicago,United States,SP-20545,Sibella Parks,0.8,4/21/2016,US-2016-103646,60623,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",-67.272,8,Central,1273,44.848,Corporate,4/26/2016,Standard Class,Illinois,Binders,Unprofitable
0.2,Office Supplies,Chicago,United States,SP-20545,Sibella Parks,0.2,4/21/2016,US-2016-103646,60623,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,-12.792,4,Central,1271,102.336,Corporate,4/26/2016,Standard Class,Illinois,Storage,Unprofitable
,Furniture,San Francisco,United States,PG-18895,Paul Gonzalez,0,4/22/2016,CA-2016-147578,94122,FUR-FU-10001889,Ultra Door Pull Handle,10.4148,3,West,1886,31.56,Consumer,4/26/2016,Second Class,California,Furnishings,Profitable
,Furniture,Jefferson City,United States,EL-13735,Ed Ludwig,0,4/22/2016,CA-2016-113061,65109,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,8.662000000,2,Central,1037,86.62,Home Office,4/26/2016,Standard Class,Missouri,Furnishings,Profitable
0.2,Office Supplies,Aurora,United States,TT-21460,Tonja Turnell,0.2,4/22/2016,CA-2016-109057,60505,OFF-ST-10002406,Pizazz Global Quick File,2.3952,2,Central,1577,23.952,Home Office,4/27/2016,Standard Class,Illinois,Storage,Profitable
0.2,Furniture,Phoenix,United States,TN-21040,Tanja Norvell,0.2,4/22/2016,CA-2016-109869,85023,FUR-FU-10000023,Eldon Wave Desk Accessories,7.068,5,West,463,23.56,Home Office,4/29/2016,Standard Class,Arizona,Furnishings,Profitable
0.5,Furniture,Phoenix,United States,TN-21040,Tanja Norvell,0.5,4/22/2016,CA-2016-109869,85023,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,-814.4832,6,West,464,1272.63,Home Office,4/29/2016,Standard Class,Arizona,Tables,Unprofitable
,Office Supplies,Rome,United States,MM-17920,Michael Moore,0,4/22/2016,CA-2016-101329,13440,OFF-AR-10000614,Barrel Sharpener,8.3538,9,East,9503,32.13,Consumer,4/29/2016,Standard Class,New York,Art,Profitable
,Office Supplies,Rome,United States,MM-17920,Michael Moore,0,4/22/2016,CA-2016-101329,13440,OFF-AR-10003190,Newell 32,0.8064,1,East,9504,2.88,Consumer,4/29/2016,Standard Class,New York,Art,Profitable
0.2,Office Supplies,Phoenix,United States,TN-21040,Tanja Norvell,0.2,4/22/2016,CA-2016-109869,85023,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",5.8704,2,West,467,78.272,Home Office,4/29/2016,Standard Class,Arizona,Appliances,Profitable
0.7,Office Supplies,Phoenix,United States,TN-21040,Tanja Norvell,0.7,4/22/2016,CA-2016-109869,85023,OFF-BI-10000315,Poly Designer Cover & Back,-20.889,5,West,465,28.485,Home Office,4/29/2016,Standard Class,Arizona,Binders,Unprofitable
0.2,Office Supplies,Phoenix,United States,TN-21040,Tanja Norvell,0.2,4/22/2016,CA-2016-109869,85023,OFF-SU-10003505,Premier Electric Letter Opener,-34.758,2,West,466,185.376,Home Office,4/29/2016,Standard Class,Arizona,Supplies,Unprofitable
0.2,Office Supplies,Lancaster,United States,MJ-17740,Max Jones,0.2,4/23/2016,CA-2016-124149,43130,OFF-PA-10002421,Embossed Ink Jet Note Cards,37.9176,6,East,2829,108.336,Consumer,4/26/2016,First Class,Ohio,Paper,Profitable
0.2,Office Supplies,Lancaster,United States,MJ-17740,Max Jones,0.2,4/23/2016,CA-2016-124149,43130,OFF-PA-10002923,Xerox 1942,29.364,2,East,2831,78.304,Consumer,4/26/2016,First Class,Ohio,Paper,Profitable
0.2,Office Supplies,Lancaster,United States,MJ-17740,Max Jones,0.2,4/23/2016,CA-2016-124149,43130,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,6.291,5,East,2830,55.92,Consumer,4/26/2016,First Class,Ohio,Storage,Profitable
0.2,Office Supplies,San Clemente,United States,AF-10870,Art Ferguson,0.2,4/23/2016,CA-2016-126270,92672,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.5569,7,West,9668,18.088,Consumer,4/27/2016,Standard Class,California,Binders,Profitable
,Office Supplies,San Clemente,United States,AF-10870,Art Ferguson,0,4/23/2016,CA-2016-126270,92672,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",35.985,3,West,9669,71.97,Consumer,4/27/2016,Standard Class,California,Envelopes,Profitable
0.2,Office Supplies,Hesperia,United States,GK-14620,Grace Kelly,0.2,4/23/2016,CA-2016-162138,92345,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,81.744,6,West,324,251.52,Corporate,4/27/2016,Standard Class,California,Binders,Profitable
,Technology,Hesperia,United States,GK-14620,Grace Kelly,0,4/23/2016,CA-2016-162138,92345,TEC-AC-10001908,Logitech Wireless Headset h800,34.9965,1,West,325,99.99,Corporate,4/27/2016,Standard Class,California,Accessories,Profitable
0.2,Office Supplies,Charlotte,United States,HK-14890,Heather Kirkland,0.2,4/23/2016,CA-2016-130001,28205,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,11.325,5,South,359,36.24,Corporate,4/28/2016,Standard Class,North Carolina,Paper,Profitable
0.2,Office Supplies,Riverside,United States,JL-15130,Jack Lebron,0.2,4/24/2016,CA-2016-138933,92503,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,1.3944,1,West,3235,3.984,Consumer,4/27/2016,First Class,California,Binders,Profitable
0.2,Technology,Houston,United States,CA-12055,Cathy Armstrong,0.2,4/24/2016,CA-2016-168081,77070,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,64.674,3,Central,1180,258.696,Home Office,4/27/2016,Second Class,Texas,Accessories,Profitable
0.2,Furniture,Colorado Springs,United States,CL-12700,Craig Leslie,0.2,4/24/2016,CA-2016-149279,80906,FUR-CH-10004287,SAFCO Arco Folding Chair,149.148,6,West,4988,1325.76,Home Office,4/28/2016,Standard Class,Colorado,Chairs,Profitable
0.7,Office Supplies,Colorado Springs,United States,CL-12700,Craig Leslie,0.7,4/24/2016,CA-2016-149279,80906,OFF-BI-10004040,Wilson Jones Impact Binders,-2.1756,2,West,4989,3.108,Home Office,4/28/2016,Standard Class,Colorado,Binders,Unprofitable
0.2,Office Supplies,Colorado Springs,United States,CL-12700,Craig Leslie,0.2,4/24/2016,CA-2016-149279,80906,OFF-PA-10003441,Xerox 226,5.4432,3,West,4987,15.552,Home Office,4/28/2016,Standard Class,Colorado,Paper,Profitable
0.7,Office Supplies,Philadelphia,United States,JL-15850,John Lucas,0.7,4/25/2016,US-2016-150147,19134,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,-13.816,2,East,333,20.724,Consumer,4/29/2016,Second Class,Pennsylvania,Binders,Unprofitable
0.7,Office Supplies,Philadelphia,United States,JL-15850,John Lucas,0.7,4/25/2016,US-2016-150147,19134,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,-3.4272,3,East,334,4.896,Consumer,4/29/2016,Second Class,Pennsylvania,Binders,Unprofitable
0.4,Technology,Philadelphia,United States,JL-15850,John Lucas,0.4,4/25/2016,US-2016-150147,19134,TEC-PH-10004614,AT&T 841000 Phone,-20.7,2,East,332,82.8,Consumer,4/29/2016,Second Class,Pennsylvania,Phones,Unprofitable
0.1,Furniture,New York City,United States,DB-13360,Dennis Bolton,0.1,4/26/2016,CA-2016-139556,10009,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,62.7822,3,East,4648,434.646,Home Office,5/1/2016,Standard Class,New York,Chairs,Profitable
0.6,Furniture,Saint Charles,United States,RB-19570,Rob Beeghly,0.6,4/28/2016,CA-2016-167605,60174,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",-31.8612,2,Central,7913,30.344,Consumer,4/30/2016,Second Class,Illinois,Furnishings,Unprofitable
0.2,Office Supplies,Dallas,United States,NB-18655,Nona Balk,0.2,4/28/2016,CA-2016-161816,75217,OFF-LA-10004345,Avery 493,5.6956,4,Central,612,15.712,Corporate,5/1/2016,First Class,Texas,Labels,Profitable
0.2,Technology,Dallas,United States,NB-18655,Nona Balk,0.2,4/28/2016,CA-2016-161816,75217,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,41.5773,3,Central,611,369.576,Corporate,5/1/2016,First Class,Texas,Phones,Profitable
0.2,Office Supplies,Denver,United States,EH-14005,Erica Hernandez,0.2,4/28/2016,CA-2016-152814,80219,OFF-PA-10001970,Xerox 1881,9.9468,3,West,1072,29.472,Home Office,5/2/2016,Standard Class,Colorado,Paper,Profitable
0.2,Furniture,Los Angeles,United States,BO-11350,Bill Overfelt,0.2,4/28/2016,CA-2016-137204,90045,FUR-CH-10002304,"Global Stack Chair without Arms, Black",2.598,2,West,2614,41.568,Corporate,5/5/2016,Standard Class,California,Chairs,Profitable
0.2,Furniture,Scottsdale,United States,KD-16615,Ken Dana,0.2,4/30/2016,CA-2016-144792,85254,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,22.3776,7,West,2542,111.888,Corporate,5/4/2016,Standard Class,Arizona,Furnishings,Profitable
0.2,Office Supplies,New York City,United States,JL-15835,John Lee,0.2,4/30/2016,CA-2016-154788,10011,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,2.7956,2,East,1716,7.712,Consumer,5/4/2016,Standard Class,New York,Binders,Profitable
0.6,Furniture,Dallas,United States,BF-11170,Ben Ferrer,0.6,4/30/2016,US-2016-120460,75081,FUR-FU-10004973,Flat Face Poster Frame,-10.1736,3,Central,2155,22.608,Home Office,5/5/2016,Standard Class,Texas,Furnishings,Unprofitable
0.4,Furniture,Memphis,United States,HF-14995,Herbert Flentye,0.4,5/1/2016,CA-2016-164784,38109,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,-142.071,3,South,2665,370.62,Consumer,5/4/2016,First Class,Tennessee,Tables,Unprofitable
0.7,Office Supplies,Memphis,United States,HF-14995,Herbert Flentye,0.7,5/1/2016,CA-2016-164784,38109,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,-2.0108,2,South,2666,2.742,Consumer,5/4/2016,First Class,Tennessee,Binders,Unprofitable
0.2,Office Supplies,Memphis,United States,HF-14995,Herbert Flentye,0.2,5/1/2016,CA-2016-164784,38109,OFF-LA-10001569,Avery 499,1.2948,1,South,2664,3.984,Consumer,5/4/2016,First Class,Tennessee,Labels,Profitable
,Office Supplies,Little Rock,United States,CM-12235,Chris McAfee,0,5/1/2016,CA-2016-101525,72209,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,4.3524,2,South,5864,11.16,Consumer,5/4/2016,Second Class,Arkansas,Art,Profitable
,Office Supplies,Little Rock,United States,CM-12235,Chris McAfee,0,5/1/2016,CA-2016-101525,72209,OFF-PA-10001497,Xerox 1914,53.8608,2,South,5862,109.92,Consumer,5/4/2016,Second Class,Arkansas,Paper,Profitable
,Office Supplies,Little Rock,United States,CM-12235,Chris McAfee,0,5/1/2016,CA-2016-101525,72209,OFF-PA-10003936,Xerox 1994,9.3312,3,South,5863,19.44,Consumer,5/4/2016,Second Class,Arkansas,Paper,Profitable
0.2,Office Supplies,New York City,United States,CC-12475,Cindy Chapman,0.2,5/2/2016,CA-2016-146836,10024,OFF-BI-10000315,Poly Designer Cover & Back,15.9516,3,East,3238,45.576,Consumer,5/2/2016,Same Day,New York,Binders,Profitable
,Office Supplies,New York City,United States,CC-12475,Cindy Chapman,0,5/2/2016,CA-2016-146836,10024,OFF-ST-10001580,Super Decoflex Portable Personal File,12.5832,3,East,3237,44.94,Consumer,5/2/2016,Same Day,New York,Storage,Profitable
0.3,Furniture,Amarillo,United States,NR-18550,Nick Radford,0.3,5/2/2016,CA-2016-109400,79109,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",-110.0232,4,Central,8505,366.744,Consumer,5/6/2016,Standard Class,Texas,Chairs,Unprofitable
,Furniture,New York City,United States,EH-13765,Edward Hooks,0,5/2/2016,CA-2016-158155,10009,FUR-FU-10000732,Eldon 200 Class Desk Accessories,4.0192,2,East,9851,12.56,Corporate,5/6/2016,Standard Class,New York,Furnishings,Profitable
,Furniture,New York City,United States,EH-13765,Edward Hooks,0,5/2/2016,CA-2016-158155,10009,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",83.733,5,East,9854,214.7,Corporate,5/6/2016,Standard Class,New York,Furnishings,Profitable
0.2,Office Supplies,Irving,United States,AS-10090,Adam Shillingsburg,0.2,5/2/2016,CA-2016-104311,75061,OFF-LA-10000973,Avery 502,1.764,2,Central,7851,5.04,Consumer,5/6/2016,Standard Class,Texas,Labels,Profitable
0.2,Office Supplies,Irving,United States,AS-10090,Adam Shillingsburg,0.2,5/2/2016,CA-2016-104311,75061,OFF-ST-10000321,Akro Stacking Bins,-3.7872,3,Central,7849,18.936,Consumer,5/6/2016,Standard Class,Texas,Storage,Unprofitable
0.2,Office Supplies,Irving,United States,AS-10090,Adam Shillingsburg,0.2,5/2/2016,CA-2016-104311,75061,OFF-ST-10002957,Sterilite Show Offs Storage Containers,-3.168,3,Central,7850,12.672,Consumer,5/6/2016,Standard Class,Texas,Storage,Unprofitable
0.2,Office Supplies,New York City,United States,EH-13765,Edward Hooks,0.2,5/2/2016,CA-2016-158155,10009,OFF-BI-10001670,Vinyl Sectional Post Binders,33.93,3,East,9852,90.48,Corporate,5/6/2016,Standard Class,New York,Binders,Profitable
,Office Supplies,New York City,United States,EH-13765,Edward Hooks,0,5/2/2016,CA-2016-158155,10009,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,6.0168,2,East,9853,13.08,Corporate,5/6/2016,Standard Class,New York,Paper,Profitable
0.2,Office Supplies,Houston,United States,BD-11770,Bryan Davis,0.2,5/2/2016,CA-2016-148698,77070,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,5.397000000,3,Central,1278,86.352,Consumer,5/7/2016,Standard Class,Texas,Art,Profitable
0.2,Furniture,Greensboro,United States,DL-12865,Dan Lawera,0.2,5/2/2016,CA-2016-154060,27405,FUR-CH-10002304,"Global Stack Chair without Arms, Black",11.691,9,South,5316,187.056,Consumer,5/8/2016,Standard Class,North Carolina,Chairs,Profitable
0.2,Furniture,Newark,United States,SM-20905,Susan MacKendrick,0.2,5/3/2016,CA-2016-129280,43055,FUR-FU-10001876,"Computer Room Manger, 14""",10.3936,2,East,9561,51.968,Consumer,5/5/2016,First Class,Ohio,Furnishings,Profitable
0.2,Office Supplies,Newark,United States,SM-20905,Susan MacKendrick,0.2,5/3/2016,CA-2016-129280,43055,OFF-LA-10000081,Avery 496,2.1,2,East,9564,6,Consumer,5/5/2016,First Class,Ohio,Labels,Profitable
0.2,Office Supplies,Newark,United States,SM-20905,Susan MacKendrick,0.2,5/3/2016,CA-2016-129280,43055,OFF-ST-10002554,Tennsco Industrial Shelving,-44.019,5,East,9560,195.64,Consumer,5/5/2016,First Class,Ohio,Storage,Unprofitable
0.2,Technology,Newark,United States,SM-20905,Susan MacKendrick,0.2,5/3/2016,CA-2016-129280,43055,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,34.7865,5,East,9559,132.52,Consumer,5/5/2016,First Class,Ohio,Accessories,Profitable
0.2,Technology,Newark,United States,SM-20905,Susan MacKendrick,0.2,5/3/2016,CA-2016-129280,43055,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),-75.5958,3,East,9562,431.976,Consumer,5/5/2016,First Class,Ohio,Accessories,Unprofitable
0.7,Technology,Newark,United States,SM-20905,Susan MacKendrick,0.7,5/3/2016,CA-2016-129280,43055,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,-164.9538,3,East,9563,224.937,Consumer,5/5/2016,First Class,Ohio,Machines,Unprofitable
0.8,Office Supplies,Chicago,United States,CB-12415,Christy Brittain,0.8,5/3/2016,CA-2016-163398,60653,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,-71.2962,3,Central,4438,26.406,Consumer,5/8/2016,Standard Class,Illinois,Appliances,Unprofitable
0.2,Office Supplies,Chicago,United States,CB-12415,Christy Brittain,0.2,5/3/2016,CA-2016-163398,60653,OFF-AR-10003217,Newell 316,2.7384,7,Central,4437,27.384,Consumer,5/8/2016,Standard Class,Illinois,Art,Profitable
0.8,Office Supplies,Chicago,United States,CB-12415,Christy Brittain,0.8,5/3/2016,CA-2016-163398,60653,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,-3.6003,1,Central,4436,2.182,Consumer,5/8/2016,Standard Class,Illinois,Binders,Unprofitable
,Furniture,Henderson,United States,LW-16990,Lindsay Williams,0,5/5/2016,US-2016-102239,89015,FUR-TA-10003392,Global Adaptabilities Conference Tables,320.3172,6,West,7115,1685.88,Corporate,5/6/2016,First Class,Nevada,Tables,Profitable
0.2,Office Supplies,Henderson,United States,LW-16990,Lindsay Williams,0.2,5/5/2016,US-2016-102239,89015,OFF-BI-10001890,Avery Poly Binder Pockets,2.0048,2,West,7116,5.728,Corporate,5/6/2016,First Class,Nevada,Binders,Profitable
0.2,Furniture,San Francisco,United States,AH-10465,Amy Hunt,0.2,5/5/2016,CA-2016-126165,94109,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,-1.7772,2,West,5696,71.088,Consumer,5/7/2016,Second Class,California,Tables,Unprofitable
,Office Supplies,Louisville,United States,ND-18370,Natalie DeCherney,0,5/5/2016,CA-2016-145247,40214,OFF-PA-10003641,Xerox 1909,36.4044,3,South,1358,79.14,Consumer,5/7/2016,First Class,Kentucky,Paper,Profitable
0.2,Furniture,Encinitas,United States,DM-13015,Darrin Martin,0.2,5/5/2016,CA-2016-160500,92024,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,7.469400000,3,West,2821,298.776,Consumer,5/8/2016,First Class,California,Tables,Profitable
0.2,Office Supplies,Encinitas,United States,DM-13015,Darrin Martin,0.2,5/5/2016,CA-2016-160500,92024,OFF-BI-10003784,Computer Printout Index Tabs,2.352,5,West,2820,6.72,Consumer,5/8/2016,First Class,California,Binders,Profitable
0.2,Office Supplies,Murfreesboro,United States,PJ-18835,Patrick Jones,0.2,5/5/2016,CA-2016-112676,37130,OFF-PA-10003971,Xerox 1965,5.2026,3,South,2286,14.352,Corporate,5/8/2016,First Class,Tennessee,Paper,Profitable
0.2,Furniture,Chattanooga,United States,ZD-21925,Zuschuss Donatelli,0.2,5/5/2016,US-2016-147991,37421,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",3.344,5,South,3041,16.72,Consumer,5/9/2016,Standard Class,Tennessee,Furnishings,Profitable
0.2,Office Supplies,Tallahassee,United States,RB-19465,Rick Bensley,0.2,5/5/2016,CA-2016-105662,32303,OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",31.4712,4,South,8752,93.248,Home Office,5/9/2016,Standard Class,Florida,Paper,Profitable
,Office Supplies,Los Angeles,United States,BF-11005,Barry Franz,0,5/5/2016,CA-2016-137729,90004,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1.0166,1,West,2589,5.98,Home Office,5/9/2016,Standard Class,California,Storage,Profitable
0.2,Technology,Tallahassee,United States,RB-19465,Rick Bensley,0.2,5/5/2016,CA-2016-105662,32303,TEC-PH-10001198,Avaya 4621SW VoIP phone,19.9665,3,South,8753,177.48,Home Office,5/9/2016,Standard Class,Florida,Phones,Profitable
0.2,Technology,Los Angeles,United States,BF-11005,Barry Franz,0.2,5/5/2016,CA-2016-137729,90004,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,21.5397,3,West,2590,246.168,Home Office,5/9/2016,Standard Class,California,Phones,Profitable
,Office Supplies,Springfield,United States,BE-11455,Brad Eason,0,5/6/2016,US-2016-146857,65807,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,15.2544,1,Central,6633,54.48,Home Office,5/8/2016,Second Class,Missouri,Appliances,Profitable
,Furniture,Bakersfield,United States,GM-14500,Gene McClure,0,5/6/2016,CA-2016-137393,93309,FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",14.144,4,West,9676,41.6,Consumer,5/10/2016,Standard Class,California,Furnishings,Profitable
0.2,Furniture,Lorain,United States,BE-11455,Brad Eason,0.2,5/6/2016,CA-2016-118052,44052,FUR-FU-10004848,DAX Solid Wood Frames,11.6263,7,East,2382,54.712,Home Office,5/10/2016,Standard Class,Ohio,Furnishings,Profitable
0.8,Office Supplies,Chicago,United States,AF-10870,Art Ferguson,0.8,5/6/2016,CA-2016-139234,60610,OFF-BI-10000773,Insertable Tab Post Binder Dividers,-5.2932,2,Central,3359,3.208,Consumer,5/10/2016,Standard Class,Illinois,Binders,Unprofitable
0.2,Office Supplies,Lorain,United States,BE-11455,Brad Eason,0.2,5/6/2016,CA-2016-118052,44052,OFF-FA-10004248,Advantus T-Pin Paper Clips,1.7138,2,East,2380,7.216,Home Office,5/10/2016,Standard Class,Ohio,Fasteners,Profitable
0.2,Office Supplies,Lorain,United States,BE-11455,Brad Eason,0.2,5/6/2016,CA-2016-118052,44052,OFF-PA-10002581,Xerox 1951,15.49,2,East,2381,49.568,Home Office,5/10/2016,Standard Class,Ohio,Paper,Profitable
0.2,Technology,Chicago,United States,AF-10870,Art Ferguson,0.2,5/6/2016,CA-2016-139234,60610,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,-3.272,2,Central,3360,26.176,Consumer,5/10/2016,Standard Class,Illinois,Accessories,Unprofitable
0.1,Furniture,New York City,United States,CJ-12010,Caroline Jumper,0.1,5/7/2016,CA-2016-128818,10009,FUR-CH-10002084,Hon Mobius Operator's Chair,59.0352,4,East,2182,442.764,Consumer,5/11/2016,Standard Class,New York,Chairs,Profitable
,Furniture,New York City,United States,CJ-12010,Caroline Jumper,0,5/7/2016,CA-2016-128818,10009,FUR-FU-10001940,Staple-based wall hangings,28.0192,8,East,2185,63.68,Consumer,5/11/2016,Standard Class,New York,Furnishings,Profitable
0.2,Office Supplies,New York City,United States,CJ-12010,Caroline Jumper,0.2,5/7/2016,CA-2016-128818,10009,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.8966,7,East,2180,85.232,Consumer,5/11/2016,Standard Class,New York,Binders,Profitable
,Office Supplies,New York City,United States,CJ-12010,Caroline Jumper,0,5/7/2016,CA-2016-128818,10009,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,22.2,3,East,2181,44.4,Consumer,5/11/2016,Standard Class,New York,Labels,Profitable
,Technology,New York City,United States,CJ-12010,Caroline Jumper,0,5/7/2016,CA-2016-128818,10009,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,21.9945,5,East,2184,199.95,Consumer,5/11/2016,Standard Class,New York,Accessories,Profitable
,Technology,New York City,United States,CJ-12010,Caroline Jumper,0,5/7/2016,CA-2016-128818,10009,TEC-MA-10000488,Bady BDG101FRU Card Printer,1159.9855,5,East,2183,3999.95,Consumer,5/11/2016,Standard Class,New York,Machines,Profitable
0.2,Office Supplies,Cleveland,United States,CL-12565,Clay Ludtke,0.2,5/8/2016,CA-2016-106530,44105,OFF-PA-10002986,Xerox 1898,3.7408,2,East,1632,10.688,Consumer,5/8/2016,Same Day,Ohio,Paper,Profitable
0.2,Office Supplies,Cleveland,United States,CL-12565,Clay Ludtke,0.2,5/8/2016,CA-2016-106530,44105,OFF-PA-10004451,Xerox 222,3.6288,2,East,1633,10.368,Consumer,5/8/2016,Same Day,Ohio,Paper,Profitable
0.2,Office Supplies,Cleveland,United States,CL-12565,Clay Ludtke,0.2,5/8/2016,CA-2016-106530,44105,OFF-ST-10000649,Hanging Personal Folder File,1.57,2,East,1634,25.12,Consumer,5/8/2016,Same Day,Ohio,Storage,Profitable
0.2,Office Supplies,Cleveland,United States,CL-12565,Clay Ludtke,0.2,5/8/2016,CA-2016-106530,44105,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,88.029900000,3,East,1631,1006.056,Consumer,5/8/2016,Same Day,Ohio,Storage,Profitable
0.2,Technology,Cleveland,United States,CL-12565,Clay Ludtke,0.2,5/8/2016,CA-2016-106530,44105,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,7.264000000,2,East,1635,58.112,Consumer,5/8/2016,Same Day,Ohio,Accessories,Profitable
,Office Supplies,Los Angeles,United States,TB-21625,Trudy Brown,0,5/8/2016,CA-2016-111696,90004,OFF-PA-10002751,Xerox 1920,8.073,3,West,4815,17.94,Consumer,5/10/2016,First Class,California,Paper,Profitable
,Furniture,Dover,United States,GB-14530,George Bell,0,5/8/2016,CA-2016-164672,19901,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",42.392,2,East,1602,211.96,Corporate,5/13/2016,Second Class,Delaware,Furnishings,Profitable
,Office Supplies,Salem,United States,TH-21100,Thea Hendricks,0,5/9/2016,CA-2016-159765,24153,OFF-AR-10003514,4009 Highlighters by Sanford,9.1938,7,South,8412,27.86,Consumer,5/12/2016,Second Class,Virginia,Art,Profitable
0.8,Office Supplies,Austin,United States,CV-12805,Cynthia Voltz,0.8,5/9/2016,US-2016-144057,78745,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,-131.7168,4,Central,8917,48.784,Corporate,5/13/2016,Standard Class,Texas,Appliances,Unprofitable
